tag,sex,mouseid,day,object,behavior,start,end,cohort,genotype,treatment
2806,F,2806F,3,2,gen sniff/poke,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F,2806F,3,2,direct sniff,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,1,climbing,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,1,gen sniff/poke,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,1,direct sniff,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,2,climbing,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,2,gen sniff/poke,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,2,2,direct sniff,0:00,0:00,,Rbp4-LMO3,CTZ 
2806,F, 2806F,3,1,direct sniff,0:00,0:00,10,Rbp4-LMO3,CTZ 
2806,F, 2806F,3,2,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ 
2808,F,2808F,2,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
2808,F,2808F,2,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
2808,F,2808F,3,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
2808,F,2808F,3,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
2808,F,2808F,3,2,direct sniff,0:00,0:00,g,wt-LMO3,CTZ 
2809,F,2809F,3,2,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ
2838,F,2838F,2,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
2838,F,2838F,3,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
2838,F,2838F,3,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
2838,F,2838F,3,2,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
2839,F,2839F,2,1,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ 
2839,F,2839F,3,1,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ 
2839,F,2839F,3,1,direct sniff,0:00,0:00,10,Rbp4-LMO3,CTZ 
2839,F,2839F,3,2,direct sniff,0:00,0:00,10,Rbp4-LMO3,CTZ 
3548,M,3548M,2,1,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ
3548,M,3548M,2,2,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ
3548,M,3548M,3,1,climbing,0:00,0:00,,Rbp4-LMO3,CTZ
3548,M,3548M,3,1,gen sniff/poke,0:00,0:00,,Rbp4-LMO3,CTZ
3548,M,3548M,3,1,direct sniff,0:00,0:00,,Rbp4-LMO3,CTZ
3548,M,3548M,3,2,gen sniff/poke,0:00,0:00,10,Rbp4-LMO3,CTZ
3549,M,3549M,2,1,climbing,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,2,2,climbing,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,2,2,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,3,1,climbing,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,3,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,3,2,climbing,0:00,0:00,10,wt-LMO3,CTZ 
3549,M,3549M,3,2,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,2,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,2,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,2,2,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,3,1,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,3,1,direct sniff,0:00,0:00,10,wt-LMO3,CTZ 
3550,M,3550M,3,2,gen sniff/poke,0:00,0:00,10,wt-LMO3,CTZ 
